Node Operator,Total Network Penetration,direct,Stealth Pool,Ledger Live,Lido,Swell,Fireblocks,Enzyme,Coinbase,Rocketpool,StakeHound,Stader - Permissionless,Stader - Permissioned,StakeWise,Octant
0x39792a4df8fc09f5b28c0614c2deafe5d003dbf2,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x5dec089d1784839ed12d339fa880d71a715f3339,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x478b8063903be80d58efd683513bc07907d0225a,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x3c5ddc74578fbb2dcf082632cbd697859c3fa4e9,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xa5765a698879e3c11cf0c0e8c399e0c40be7ad94,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x313674b062fd777a947440cc53d2cd04825dc920,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x97697e554382c883b37ce4478a2efec1f79695f3,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xa77eeb8b3f7df5ab18adeac7d7a95462209ad3ae,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x3cb40134fbec0aa42bd621cd1b171f9124c4c055,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xabec7e53b88922744aa8c126bcebf3dfbcce797f,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x748a2f2d0956d66bd0312b0496856f979f673439,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x68b3a91c6c0c7df441c52194e3d465d05254d0fa,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xd9bdada719474adc762deb02d615b9a25a6b5353,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x565d56252d3505ebb912faadc0e726e9f0ca742c,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x23fde06a96496cf55f121b55d14c66131d28eb43,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x28188991a35a7d938e57204b60f21ef4973dde70,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x5ebad7af6c03f00d5ceca00a80afd1926fd29e9c,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x3eb20db4ac03b6506361a7f1036df8668c53f0f2,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x12ba52c8624aaa9088cc8703f941c18530747819,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x0a59aa4d0bcc4cafb36be1b49b1a50a46d32cc06,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xd34e356be434b6a93149665922517e7075b6e5f9,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x6171fd2b2cf4c70e39d1e8901a217e17d1fdb9aa,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x3387af3fe9bc4d4cb3c0993fbecdc34ce76e1f03,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x9b367d3291edd5c676d432c2df7a487487af388c,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x724158f27466bf57c71adea8299b0a713d84e3f2,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x16d66da7821e3a2a5107ca9bc85674dd0916c37f,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xb8d3ca6ab51f106690c7db06d3382bbbbda4aa42,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xe65c1e41be1c68d400e8b8e75d8a614bffb8df3e,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x1da75f94c2be3f650d98e1f6ee097a984cb92e83,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xa016344b2d4dfbf370766f24d196171dec86544a,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x757ea1b1692b1edc41c196705582c1ac0f499298,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x0e923a2390551b2efcd1c376480c9bc7bd90b567,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x6a47cf79bf31d9e85a80e09d88ec2c8b5c4329bf,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x3e54706dda681a424532b046e72dcd9ef99895bc,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xfbb53fd8a60668c6396cacb1168cdf04998f2992,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xa8301d71a651aaf080e83966485facc61e9c23fc,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x59365a6a108f46efa741d82ff24596f1694fd63b,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xce68e8b3cb783f104fee439a9fc20997356b1a77,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x3e1eb7e6e96e2e8f082182bccd6d838f127101ba,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x980ce857b46548dd1d411133f01968154b68c6d8,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xa4d06dbd84a7d1440c6683bb0473b37d6b20f97b,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x3b35b2f5c2814caa1b51c2a4855e570d43af800b,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x17b4c72f0ef95a2be004eca35a897ee0485e035d,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x139cf712e55d8ac7bd7f20a96e8723427448bf9a,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x4b7597c6d2de8c9cf1a6468cdd45dd0044fa277e,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xd5c5625499125ec9bacfd72a0f9cf5dbd98ac5fa,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x63a7405cfa7103df9d13f5e3243a316c8cb14c84,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x2236ad5ff0cfc27be62ba0852633cda07a82e8ac,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xa9c6fb4e6f0ee89debf87dddebf44db88ba5f3d6,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x48a79fa05477f58d9e6eb447b82ea60a85823beb,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xa9af89cb6cb8f665793800d4782e61dcc01f2fea,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x635d06a61a36566003d71428f1895e146cdbd54e,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x81164845271fa4984e1f5b7b72447d5b90fadd95,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xf3f30c887872850c80e427da8bc8a85111ccce81,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x45dd7696cae748f82669c002721e46d41f94e2c4,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x7bb34ecf1e61098d46985c2c33fa6f2d1907cac1,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xc1e9d80bd481d4e04b21d6fddc3f9a459daceac3,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xf3b06771c0b76b0d52fcb74b5e924745cbf3a9c1,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x0a2627d074ba1c41fa191b1b45b45685abe3522b,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x6b9fea865421422997654b35ac4a6c0e06b959f0,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x4e50542b4219ba2e7a00dcc21e448c4e3ca56579,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x3c36c94a1bc7ddf9127d36fdce14ae9bb4e3efd4,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xf623cda23c4d85881f877fc246c4e2b206a04afb,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x427ab80549e1ca031b216a3b2918de4ceffab9f9,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x9efae605464d39f2ef3704840c9f0c39d484fe90,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xd5e22d3fdadbb3cbb4c7cde7d80138bf492afe40,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xfd883a4b6130cfa2f17111d12f57a6fd9f354ed0,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xac2d91b55944a32d6651a041fbafeb029312f615,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x00827a4d91028b7d0eba241f7f1a2ec2caa56b78,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xddc43b7aa7445f1175fa3beb5e6e6fcfbb409547,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x464f258bb31d8ff569401073e17bec8306f3b5ad,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xd9f01dd9d2c403245dd15c96db517f38c927134e,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x2f195864cfad6f1e8de9974cb05284599ebd4175,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x63bffe3f4f97060a2b49b00f544a691b06c59405,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x8ac55bd6204ee4874bd85a4c267c8194b0dd4449,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xb76b96bc2c107422621b93905f1e00cc3ec209c9,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x4a7a54f527269b87410af023ce6d5f098944d07a,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xf32dba867f8f74d07d9e508422ae4f29939991a8,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xea7126082a70c7dc463d2921d18e4658e52de4ab,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x76ccce1af3613e36205d4415facd4f8422cbe4e1,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x315621ec6341b4181cba6e31844d0dcaaf628463,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x80f48a2f88914c7302f0870bc4ae238757d96607,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xc4de38bf2e543dc0fe09461ceb974e2edfabfcf1,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xb063783f4e85bd64c9bb727a687caa3f25b91517,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x5524d4a14e66e36e3fdabe673bc3cc6ca83052c2,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x1009a776b868606c3e8f5492801973efdc31ffdb,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x518fb1e307bd33c8cdd191d96009cfbeb3165faa,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x110686e74e17590bf477e23431f1a3c7610e7c92,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xfb6049b728a983ee9c66ff36cee83ba74aeb2479,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x53973d7daddace679f0f82d9984a2847f86dcd09,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x75a4a6b94c1b84df07938700522b5898bdd296dd,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x7ff648027c478763c177e7021c40452f28c7c047,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x8218a1427c41efed3ac6951909bbdf4ae9ba566d,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x782b444bb793322da1fa04600630cc174d4536f2,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x81b8ea608ea618a8ca6a7662437f930fea44f1d1,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x28d925cfed3c2b1fca0303ea605ae5c342812796,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x215fe4e6cbeb54aa2aee4b1013333361c62a8aa7,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xb31289cde18fbb040e88c6ada94729896a77d199,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x7e5c4355d251578b1bce16f9a0e7524006ee88a6,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xe02a802e96446e904994aa3d337b4b687ebb7303,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x2e7187628b428c6a7917b6f0c7ff7449af0526ce,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xa216f4ac34d5ed752448fbc548079dca11e5f97b,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x49c227ac6b5b274702f1b71e76881b8df11b8eb5,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x5c1ac93739aa3ffbd7cdfee0a75029446145021d,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x6698e1bb7450a9bede8673a4276a2174bfc28bca,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xdb057bd5018cc5896fa635c065e324dfee410340,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x00ca11ac72dd437a774cda9dcdcf8330bd2498f8 - Stader,2.2109977237778435e-06,0,0,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0
0x65c82fd85a65b99cdc2683cd52029fa89d0bca45,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x86c1600337ff8474dd9f1ef617cd682744bf20d6,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xc223ee741ab6e8875d1b85f2e7d77b54e4d1cc8d,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xa843a8938c116d79967601c11a623a1c94e5482d,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xccaed96b920db87e5c839fd407710dc4fadb0318,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x00326b76411f884c1602274c69f7bc9b77a280d7,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x2b8a6c0ecad63959094866adaf9d36429491eeb6,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x38b8fe4eb795ba46ccefd5e0b025ba8981784217,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x5df9a9d48314ee84b3963f1bc9bc812b595ae409,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x51b6890f3fc53d9b3ba62d008c2559e88a347e9b,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x69e1d3fc2416f4c2f3d3f9230b1ab98d5b4bcaae,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x716b90a806501aa32632b3d833f131fa592e27dc,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x2636ed0b3ac8705b99c0a40d8cc5ecc0c67b6ef5,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x9bc7f3cfd87bca52158a6f0124aecc3e8d9eb76c,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xd06735d18e0096b6416dfe32dcc3181be84d6900,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x6de51e771626c3f63c2f54643c835a9eee70384a,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xa0c02fb331e32ed816db415386c26f77a9b22509,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xccf0dee55ddd8c14038b368fbd5ce734b6e7c80c,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x973bc3d7c608dd022453060f6de42aaa31e8310f,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x867d9a2815eef64bf26f2ae42db162e8e6c62942,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xf778ed88550da17e0545f0b6fca74591cb2a81ec,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xa2de30d3bf69d3fc6864ea4db92276b8378f67bf,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x10557c9efbef9aa3c837585c25ee387c3051238a,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x1a1be03e2aa46e89aa42f6a6b5bb9405786d0f9a,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x4724e53a1cc02d745027a754cbda884a14a81c2a,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xb9b38ecef3c103b3a3332b7995c7a7e1c0d50e48,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x124782156663f8605a2dc6816cde42747b48435a,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x5128155fdb190dc84912ee441a93421049ccc3c6,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xe683efd64b79c8382fa8f1a84641455b6c1e1443,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x1dc46a6ed3ca1e0fb8321dcb43c4370df97025bd,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x8d908da1899617f8e5a2ee325ea4ee8b85e36742,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x2d6e9f77891f4f205584fe819effd86d5cc5de2a,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x3da9254fe8f0f8cd4677cb59e436dde0eecf6946,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x3fbf3a36013cbba7524bd5342bbc0fb3060892b0,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x2f3d5f9a89cbab5982c56e6146056efb56d4647e,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xd9d3106bfa3f242bbca1416d1ccd95fe109c3cf8,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x0dd7397e821a042621da96f6f546fffb7ec4c18c,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x6a064d2b445d46fe4e3e77e59531325e6d11cc82,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x3cc3cae13bbc0cfe544a10e88291c68d97b738fe - Stader,2.2109977237778435e-06,0,0,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0
0xd0b79f6d72bf780c3d00756bad30331e84784d87,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xc3fce5426fdbb1fc72ee9b224a3c97f03b7fc6e8,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x694e238f4e7ca18a1626a5af11b2cb428b06e4c2,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x371bd3bb2cf66f5ed84db2fa777a4cdce3c8b358,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xbc903584838678beec9902b744252822a6d546c2,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0xbd5e856affab8bb4e3e93a69a82c97792ede2ef0,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x13a2809ce37a6be258a7696ff393a6d33329eefc,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x307a536c3d1129d432ec8b4e9d01918eb3e175bc,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x104cd3fb79b0dfd538ef74eada94474e68206d3d,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x902a4938d090cfe88e5597007621f5c2cd27eb10,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x1adc668f8e968845ce63adf1f4a725a22dc2b17e,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x116e242a87c1fe15b82d37c8772b834af9605065,2.2109977237778435e-06,0,0,0,0,0,0,0,0,2.2109977237778435e-06,0,0,0,0,0
0x9a63caf7b828e7d35efca2daebe8b0e0d79a7332,1.1054988618889217e-06,0,0,0,0,0,0,0,0,1.1054988618889217e-06,0,0,0,0,0
0xbc26ded7c39d12b9a2b710994f0a4dea2ce34365 - Stader,1.1054988618889217e-06,0,0,0,0,0,0,0,0,0,0,1.1054988618889217e-06,0,0,0
0x57536cf1f858ccda9b393dfa46bb0608c06daeb5 - Stader,1.1054988618889217e-06,0,0,0,0,0,0,0,0,0,0,1.1054988618889217e-06,0,0,0
Colossus Digital,1.1054988618889217e-06,0,0,0,0,0,0,0,0,0,0,1.1054988618889217e-06,0,0,0
0x71694591730ef97fea19224ff9b5b48223136dd3,1.1054988618889217e-06,0,0,0,0,0,0,0,0,1.1054988618889217e-06,0,0,0,0,0
0xd30dc7c00152f5db0f46a2eff0d66173a51202be,1.1054988618889217e-06,0,0,0,0,0,0,0,0,1.1054988618889217e-06,0,0,0,0,0
0x6b7005d4a717f63849fe04d61967c3e6bb44cb15,1.1054988618889217e-06,0,0,0,0,0,0,0,0,1.1054988618889217e-06,0,0,0,0,0
0x3a39ef5a054020fba1e95f82e7d49c7b20b89a21,1.1054988618889217e-06,0,0,0,0,0,0,0,0,1.1054988618889217e-06,0,0,0,0,0
0x0f206ced2f276514e2c73d78294028ebaee27d66,1.1054988618889217e-06,0,0,0,0,0,0,0,0,1.1054988618889217e-06,0,0,0,0,0
0xb1ee8ddfcfaa0b9e028e1d005e59c89957870c10,1.1054988618889217e-06,0,0,0,0,0,0,0,0,1.1054988618889217e-06,0,0,0,0,0
0xd73246f473365dcfe2275c2bd97014d996b8c2b3,1.1054988618889217e-06,0,0,0,0,0,0,0,0,1.1054988618889217e-06,0,0,0,0,0
0x61f41d7acb26c7a54fad2d609384de008bac2267 - Stader,1.1054988618889217e-06,0,0,0,0,0,0,0,0,0,0,1.1054988618889217e-06,0,0,0
0x8342e7a276ab46174a4962550f0e113edbbcab45,1.1054988618889217e-06,0,0,0,0,0,0,0,0,1.1054988618889217e-06,0,0,0,0,0
0x4229c2b089aa0645acb18c4ef7e21ffd65df08ef,1.1054988618889217e-06,0,0,0,0,0,0,0,0,1.1054988618889217e-06,0,0,0,0,0
0x107bc70283432b6cf3f8c27ab26c563277275c68,1.1054988618889217e-06,0,0,0,0,0,0,0,0,1.1054988618889217e-06,0,0,0,0,0
0x2bf7c93d750a1033409ca452f5c0afe6c4126311,1.1054988618889217e-06,0,0,0,0,0,0,0,0,1.1054988618889217e-06,0,0,0,0,0
0x3d91af11eaa234daf1ff1059c50e5d07d0465505,1.1054988618889217e-06,0,0,0,0,0,0,0,0,1.1054988618889217e-06,0,0,0,0,0
